Country,Country_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths
Turks and Caicos Islands,TCA,AMR,HIC,2022,10,0_4,0
Turks and Caicos Islands,TCA,AMR,HIC,2022,9,65+,0
Turks and Caicos Islands,TCA,AMR,HIC,2022,9,5_14,0
Turks and Caicos Islands,TCA,AMR,HIC,2022,11,15_64,0
Turks and Caicos Islands,TCA,AMR,HIC,2022,5,65+,0
Turks and Caicos Islands,TCA,AMR,HIC,2022,11,5_14,0
Turks and Caicos Islands,TCA,AMR,HIC,2022,12,5_14,0
Turks and Caicos Islands,TCA,AMR,HIC,2022,4,5_14,0
Turks and Caicos Islands,TCA,AMR,HIC,2022,4,0_4,0
Turks and Caicos Islands,TCA,AMR,HIC,2022,1,0_4,0
Turks and Caicos Islands,TCA,AMR,HIC,2022,3,65+,0
Turks and Caicos Islands,TCA,AMR,HIC,2022,9,15_64,0
Turks and Caicos Islands,TCA,AMR,HIC,2022,5,5_14,0
Turks and Caicos Islands,TCA,AMR,HIC,2022,5,0_4,0
Turks and Caicos Islands,TCA,AMR,HIC,2022,10,15_64,0
Turks and Caicos Islands,TCA,AMR,HIC,2022,12,0_4,0
Turks and Caicos Islands,TCA,AMR,HIC,2022,11,0_4,0
Turks and Caicos Islands,TCA,AMR,HIC,2022,8,65+,0
Turks and Caicos Islands,TCA,AMR,HIC,2022,8,5_14,0
Turks and Caicos Islands,TCA,AMR,HIC,2022,12,15_64,1
Turks and Caicos Islands,TCA,AMR,HIC,2022,7,0_4,0
Turks and Caicos Islands,TCA,AMR,HIC,2022,6,0_4,0
Turks and Caicos Islands,TCA,AMR,HIC,2022,2,65+,2
Turks and Caicos Islands,TCA,AMR,HIC,2022,3,5_14,0
Turks and Caicos Islands,TCA,AMR,HIC,2022,3,15_64,0
Turks and Caicos Islands,TCA,AMR,HIC,2022,2,0_4,0
Tuvalu,TUV,WPR,UMC,2022,9,65+,
Tuvalu,TUV,WPR,UMC,2022,8,65+,
Tuvalu,TUV,WPR,UMC,2022,12,15_64,
Tuvalu,TUV,WPR,UMC,2022,9,0_4,
Tuvalu,TUV,WPR,UMC,2022,8,0_4,
Tuvalu,TUV,WPR,UMC,2022,7,5_14,
Tuvalu,TUV,WPR,UMC,2022,6,15_64,
Tuvalu,TUV,WPR,UMC,2022,7,0_4,
Tuvalu,TUV,WPR,UMC,2022,7,65+,
Tuvalu,TUV,WPR,UMC,2022,1,5_14,
Tuvalu,TUV,WPR,UMC,2022,11,65+,
Tuvalu,TUV,WPR,UMC,2022,5,15_64,
Tuvalu,TUV,WPR,UMC,2022,4,5_14,
Tuvalu,TUV,WPR,UMC,2022,3,5_14,
Tuvalu,TUV,WPR,UMC,2022,2,5_14,
Tuvalu,TUV,WPR,UMC,2022,11,15_64,
Tuvalu,TUV,WPR,UMC,2022,10,15_64,
Tuvalu,TUV,WPR,UMC,2022,4,0_4,
Tuvalu,TUV,WPR,UMC,2022,3,0_4,
Tuvalu,TUV,WPR,UMC,2022,5,65+,
Tuvalu,TUV,WPR,UMC,2022,2,0_4,
Tuvalu,TUV,WPR,UMC,2022,1,0_4,
Tuvalu,TUV,WPR,UMC,2022,6,65+,
Tuvalu,TUV,WPR,UMC,2022,9,5_14,
Tuvalu,TUV,WPR,UMC,2022,8,5_14,
Tuvalu,TUV,WPR,UMC,2022,2,15_64,
Tuvalu,TUV,WPR,UMC,2022,1,15_64,
Tuvalu,TUV,WPR,UMC,2022,12,65+,
Tuvalu,TUV,WPR,UMC,2022,12,5_14,
Tuvalu,TUV,WPR,UMC,2022,1,65+,
Tuvalu,TUV,WPR,UMC,2022,12,0_4,
Tuvalu,TUV,WPR,UMC,2022,9,15_64,
Tuvalu,TUV,WPR,UMC,2022,8,15_64,
Tuvalu,TUV,WPR,UMC,2022,7,15_64,
Tuvalu,TUV,WPR,UMC,2022,6,5_14,
Tuvalu,TUV,WPR,UMC,2022,6,0_4,
Tuvalu,TUV,WPR,UMC,2022,5,5_14,
Tuvalu,TUV,WPR,UMC,2022,3,65+,
Tuvalu,TUV,WPR,UMC,2022,3,15_64,
Tuvalu,TUV,WPR,UMC,2022,11,5_14,
Tuvalu,TUV,WPR,UMC,2022,10,65+,
Tuvalu,TUV,WPR,UMC,2022,10,5_14,
Tuvalu,TUV,WPR,UMC,2022,5,0_4,
Tuvalu,TUV,WPR,UMC,2022,4,65+,
Tuvalu,TUV,WPR,UMC,2022,2,65+,
Tuvalu,TUV,WPR,UMC,2022,4,15_64,
Tuvalu,TUV,WPR,UMC,2022,11,0_4,
Tuvalu,TUV,WPR,UMC,2022,10,0_4,
Uganda,UGA,AFR,LIC,2022,3,5_14,
Uganda,UGA,AFR,LIC,2022,10,5_14,
Uganda,UGA,AFR,LIC,2022,6,15_64,
Uganda,UGA,AFR,LIC,2022,2,5_14,
Uganda,UGA,AFR,LIC,2022,5,15_64,
Uganda,UGA,AFR,LIC,2022,4,5_14,
Uganda,UGA,AFR,LIC,2022,5,0_4,
Uganda,UGA,AFR,LIC,2022,6,0_4,
Uganda,UGA,AFR,LIC,2022,11,5_14,
Uganda,UGA,AFR,LIC,2022,11,65+,
Uganda,UGA,AFR,LIC,2022,10,65+,
Uganda,UGA,AFR,LIC,2022,12,65+,
Uganda,UGA,AFR,LIC,2022,11,0_4,
Uganda,UGA,AFR,LIC,2022,10,0_4,
Uganda,UGA,AFR,LIC,2022,8,15_64,
Uganda,UGA,AFR,LIC,2022,7,15_64,
Uganda,UGA,AFR,LIC,2022,4,0_4,
Uganda,UGA,AFR,LIC,2022,3,0_4,
Uganda,UGA,AFR,LIC,2022,2,0_4,
Uganda,UGA,AFR,LIC,2022,1,5_14,
Uganda,UGA,AFR,LIC,2022,1,0_4,
Uganda,UGA,AFR,LIC,2022,11,15_64,
Uganda,UGA,AFR,LIC,2022,10,15_64,
Uganda,UGA,AFR,LIC,2022,6,65+,
Uganda,UGA,AFR,LIC,2022,6,5_14,
Uganda,UGA,AFR,LIC,2022,5,65+,
Uganda,UGA,AFR,LIC,2022,5,5_14,
Uganda,UGA,AFR,LIC,2022,8,0_4,
Uganda,UGA,AFR,LIC,2022,7,0_4,
Uganda,UGA,AFR,LIC,2022,4,15_64,
Uganda,UGA,AFR,LIC,2022,3,15_64,
Uganda,UGA,AFR,LIC,2022,2,15_64,
Uganda,UGA,AFR,LIC,2022,1,15_64,
Uganda,UGA,AFR,LIC,2022,12,5_14,
Uganda,UGA,AFR,LIC,2022,12,0_4,
Uganda,UGA,AFR,LIC,2022,9,15_64,
Uganda,UGA,AFR,LIC,2022,4,65+,
Uganda,UGA,AFR,LIC,2022,3,65+,
Uganda,UGA,AFR,LIC,2022,2,65+,
Uganda,UGA,AFR,LIC,2022,1,65+,
Uganda,UGA,AFR,LIC,2022,7,65+,
Uganda,UGA,AFR,LIC,2022,7,5_14,
Uganda,UGA,AFR,LIC,2022,8,5_14,
Uganda,UGA,AFR,LIC,2022,12,15_64,
Uganda,UGA,AFR,LIC,2022,9,65+,
Uganda,UGA,AFR,LIC,2022,9,5_14,
Uganda,UGA,AFR,LIC,2022,9,0_4,
Uganda,UGA,AFR,LIC,2022,8,65+,
Ukraine,UKR,EUR,LMC,2022,12,65+,169
Ukraine,UKR,EUR,LMC,2022,10,15_64,130
Ukraine,UKR,EUR,LMC,2022,8,5_14,0
Ukraine,UKR,EUR,LMC,2022,6,65+,65
Ukraine,UKR,EUR,LMC,2022,5,0_4,0
Ukraine,UKR,EUR,LMC,2022,4,0_4,0
Ukraine,UKR,EUR,LMC,2022,2,0_4,4
Ukraine,UKR,EUR,LMC,2022,1,0_4,0
Ukraine,UKR,EUR,LMC,2022,3,5_14,2
Ukraine,UKR,EUR,LMC,2022,9,65+,399
Ukraine,UKR,EUR,LMC,2022,1,5_14,1
Ukraine,UKR,EUR,LMC,2022,4,5_14,1
Ukraine,UKR,EUR,LMC,2022,5,5_14,1
Ukraine,UKR,EUR,LMC,2022,12,0_4,0
Ukraine,UKR,EUR,LMC,2022,11,0_4,0
Ukraine,UKR,EUR,LMC,2022,5,65+,108
Ukraine,UKR,EUR,LMC,2022,9,5_14,3
Ukraine,UKR,EUR,LMC,2022,1,15_64,947
Ukraine,UKR,EUR,LMC,2022,9,15_64,157
Ukraine,UKR,EUR,LMC,2022,7,65+,48
Ukraine,UKR,EUR,LMC,2022,7,5_14,0
Ukraine,UKR,EUR,LMC,2022,6,5_14,0
Ukraine,UKR,EUR,LMC,2022,6,0_4,0
Ukraine,UKR,EUR,LMC,2022,2,65+,4514
Ukraine,UKR,EUR,LMC,2022,2,5_14,3
Ukraine,UKR,EUR,LMC,2022,1,65+,2954
Ukraine,UKR,EUR,LMC,2022,9,0_4,0
Ukraine,UKR,EUR,LMC,2022,8,65+,112
Ukraine,UKR,EUR,LMC,2022,7,0_4,1
Ukraine,UKR,EUR,LMC,2022,3,65+,1654
Ukraine,UKR,EUR,LMC,2022,4,65+,310
Ukraine,UKR,EUR,LMC,2022,5,15_64,51
Ukraine,UKR,EUR,LMC,2022,12,15_64,52
Ukraine,UKR,EUR,LMC,2022,11,15_64,87
Ukraine,UKR,EUR,LMC,2022,10,5_14,0
Ukraine,UKR,EUR,LMC,2022,10,0_4,0
Ukraine,UKR,EUR,LMC,2022,12,5_14,0
Ukraine,UKR,EUR,LMC,2022,11,5_14,3
Ukraine,UKR,EUR,LMC,2022,10,65+,649
Ukraine,UKR,EUR,LMC,2022,8,0_4,0
Ukraine,UKR,EUR,LMC,2022,8,15_64,46
Ukraine,UKR,EUR,LMC,2022,4,15_64,82
Ukraine,UKR,EUR,LMC,2022,3,15_64,412
Ukraine,UKR,EUR,LMC,2022,2,15_64,1225
Ukraine,UKR,EUR,LMC,2022,3,0_4,3
Ukraine,UKR,EUR,LMC,2022,6,15_64,37
Ukraine,UKR,EUR,LMC,2022,7,15_64,11
Ukraine,UKR,EUR,LMC,2022,11,65+,362
United Arab Emirates,ARE,EMR,HIC,2022,1,5_14,
United Arab Emirates,ARE,EMR,HIC,2022,3,5_14,
United Arab Emirates,ARE,EMR,HIC,2022,5,15_64,
United Arab Emirates,ARE,EMR,HIC,2022,6,15_64,
United Arab Emirates,ARE,EMR,HIC,2022,12,15_64,
United Arab Emirates,ARE,EMR,HIC,2022,12,5_14,
United Arab Emirates,ARE,EMR,HIC,2022,12,65+,
United Arab Emirates,ARE,EMR,HIC,2022,11,0_4,
United Arab Emirates,ARE,EMR,HIC,2022,7,5_14,
United Arab Emirates,ARE,EMR,HIC,2022,7,65+,
United Arab Emirates,ARE,EMR,HIC,2022,8,5_14,
United Arab Emirates,ARE,EMR,HIC,2022,8,65+,
United Arab Emirates,ARE,EMR,HIC,2022,9,5_14,
United Arab Emirates,ARE,EMR,HIC,2022,9,65+,
United Arab Emirates,ARE,EMR,HIC,2022,12,0_4,
United Arab Emirates,ARE,EMR,HIC,2022,1,15_64,
United Arab Emirates,ARE,EMR,HIC,2022,3,15_64,
United Arab Emirates,ARE,EMR,HIC,2022,2,0_4,
United Arab Emirates,ARE,EMR,HIC,2022,10,65+,
United Arab Emirates,ARE,EMR,HIC,2022,11,65+,
United Arab Emirates,ARE,EMR,HIC,2022,4,0_4,
United Arab Emirates,ARE,EMR,HIC,2022,10,0_4,
United Arab Emirates,ARE,EMR,HIC,2022,1,0_4,
United Arab Emirates,ARE,EMR,HIC,2022,1,65+,
United Arab Emirates,ARE,EMR,HIC,2022,2,15_64,
United Arab Emirates,ARE,EMR,HIC,2022,2,5_14,
United Arab Emirates,ARE,EMR,HIC,2022,10,5_14,
United Arab Emirates,ARE,EMR,HIC,2022,11,15_64,
United Arab Emirates,ARE,EMR,HIC,2022,2,65+,
United Arab Emirates,ARE,EMR,HIC,2022,3,0_4,
United Arab Emirates,ARE,EMR,HIC,2022,3,65+,
United Arab Emirates,ARE,EMR,HIC,2022,4,15_64,
United Arab Emirates,ARE,EMR,HIC,2022,4,5_14,
United Arab Emirates,ARE,EMR,HIC,2022,4,65+,
United Arab Emirates,ARE,EMR,HIC,2022,10,15_64,
United Arab Emirates,ARE,EMR,HIC,2022,11,5_14,
United Arab Emirates,ARE,EMR,HIC,2022,9,0_4,
United Arab Emirates,ARE,EMR,HIC,2022,5,0_4,
United Arab Emirates,ARE,EMR,HIC,2022,6,0_4,
United Arab Emirates,ARE,EMR,HIC,2022,7,15_64,
United Arab Emirates,ARE,EMR,HIC,2022,6,65+,
United Arab Emirates,ARE,EMR,HIC,2022,6,5_14,
United Arab Emirates,ARE,EMR,HIC,2022,5,5_14,
United Arab Emirates,ARE,EMR,HIC,2022,5,65+,
United Arab Emirates,ARE,EMR,HIC,2022,7,0_4,
United Arab Emirates,ARE,EMR,HIC,2022,8,0_4,
United Arab Emirates,ARE,EMR,HIC,2022,8,15_64,
United Arab Emirates,ARE,EMR,HIC,2022,9,15_64,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,10,0_4,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,7,0_4,0
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,7,5_14,0
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,5,65+,243
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,8,15_64,5
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,8,5_14,0
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,9,15_64,0
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,10,15_64,0
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,1,0_4,0
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,1,65+,661
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,2,65+,479
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,3,65+,878
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,5,15_64,44
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,4,15_64,82
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,6,65+,64
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,8,65+,33
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,11,0_4,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,11,5_14,0
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,4,0_4,1
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,5,0_4,1
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,8,0_4,0
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,3,5_14,3
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,1,5_14,1
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,1,15_64,97
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,2,5_14,0
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,6,0_4,0
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,6,5_14,0
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,11,65+,0
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,12,5_14,0
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,12,65+,0
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,9,0_4,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,10,65+,0
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,12,0_4,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,2,15_64,52
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,3,15_64,117
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,9,65+,0
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,2,0_4,0
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,3,0_4,1
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,4,5_14,0
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,4,65+,636
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,5,5_14,0
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,7,65+,120
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,9,5_14,0
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,10,5_14,0
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,12,15_64,0
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,7,15_64,15
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,6,15_64,9
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIC,2022,11,15_64,0
"United Kingdom, England",X09,EUR,,2022,9,65+,
"United Kingdom, England",X09,EUR,,2022,8,65+,
"United Kingdom, England",X09,EUR,,2022,4,5_14,
"United Kingdom, England",X09,EUR,,2022,2,5_14,
"United Kingdom, England",X09,EUR,,2022,1,5_14,
"United Kingdom, England",X09,EUR,,2022,3,5_14,
"United Kingdom, England",X09,EUR,,2022,6,15_64,
"United Kingdom, England",X09,EUR,,2022,5,15_64,
"United Kingdom, England",X09,EUR,,2022,12,65+,
"United Kingdom, England",X09,EUR,,2022,5,65+,
"United Kingdom, England",X09,EUR,,2022,6,5_14,
"United Kingdom, England",X09,EUR,,2022,11,0_4,
"United Kingdom, England",X09,EUR,,2022,10,0_4,
"United Kingdom, England",X09,EUR,,2022,6,65+,
"United Kingdom, England",X09,EUR,,2022,5,5_14,
"United Kingdom, England",X09,EUR,,2022,3,15_64,
"United Kingdom, England",X09,EUR,,2022,4,15_64,
"United Kingdom, England",X09,EUR,,2022,5,0_4,
"United Kingdom, England",X09,EUR,,2022,6,0_4,
"United Kingdom, England",X09,EUR,,2022,1,65+,
"United Kingdom, England",X09,EUR,,2022,2,65+,
"United Kingdom, England",X09,EUR,,2022,2,15_64,
"United Kingdom, England",X09,EUR,,2022,8,0_4,
"United Kingdom, England",X09,EUR,,2022,7,0_4,
"United Kingdom, England",X09,EUR,,2022,4,65+,
"United Kingdom, England",X09,EUR,,2022,3,65+,
"United Kingdom, England",X09,EUR,,2022,1,15_64,
"United Kingdom, England",X09,EUR,,2022,12,0_4,
"United Kingdom, England",X09,EUR,,2022,11,65+,
"United Kingdom, England",X09,EUR,,2022,10,65+,
"United Kingdom, England",X09,EUR,,2022,8,5_14,
"United Kingdom, England",X09,EUR,,2022,7,5_14,
"United Kingdom, England",X09,EUR,,2022,12,15_64,
"United Kingdom, England",X09,EUR,,2022,9,0_4,
"United Kingdom, England",X09,EUR,,2022,9,5_14,
"United Kingdom, England",X09,EUR,,2022,11,15_64,
"United Kingdom, England",X09,EUR,,2022,10,5_14,
"United Kingdom, England",X09,EUR,,2022,10,15_64,
"United Kingdom, England",X09,EUR,,2022,7,65+,
"United Kingdom, England",X09,EUR,,2022,4,0_4,
"United Kingdom, England",X09,EUR,,2022,3,0_4,
"United Kingdom, England",X09,EUR,,2022,2,0_4,
"United Kingdom, England",X09,EUR,,2022,1,0_4,
"United Kingdom, England",X09,EUR,,2022,11,5_14,
"United Kingdom, England",X09,EUR,,2022,9,15_64,
"United Kingdom, England",X09,EUR,,2022,8,15_64,
"United Kingdom, England",X09,EUR,,2022,7,15_64,
"United Kingdom, England",X09,EUR,,2022,12,5_14,
"United Kingdom, Northern Ireland",X11,EUR,,2022,9,15_64,
"United Kingdom, Northern Ireland",X11,EUR,,2022,8,5_14,
"United Kingdom, Northern Ireland",X11,EUR,,2022,8,15_64,
"United Kingdom, Northern Ireland",X11,EUR,,2022,7,5_14,
"United Kingdom, Northern Ireland",X11,EUR,,2022,7,15_64,
"United Kingdom, Northern Ireland",X11,EUR,,2022,11,5_14,
"United Kingdom, Northern Ireland",X11,EUR,,2022,11,15_64,
"United Kingdom, Northern Ireland",X11,EUR,,2022,10,5_14,
"United Kingdom, Northern Ireland",X11,EUR,,2022,10,15_64,
"United Kingdom, Northern Ireland",X11,EUR,,2022,7,65+,
"United Kingdom, Northern Ireland",X11,EUR,,2022,9,65+,
"United Kingdom, Northern Ireland",X11,EUR,,2022,8,0_4,
"United Kingdom, Northern Ireland",X11,EUR,,2022,7,0_4,
"United Kingdom, Northern Ireland",X11,EUR,,2022,8,65+,
"United Kingdom, Northern Ireland",X11,EUR,,2022,9,5_14,
"United Kingdom, Northern Ireland",X11,EUR,,2022,9,0_4,
"United Kingdom, Northern Ireland",X11,EUR,,2022,6,15_64,
"United Kingdom, Northern Ireland",X11,EUR,,2022,5,15_64,
"United Kingdom, Northern Ireland",X11,EUR,,2022,12,65+,
"United Kingdom, Northern Ireland",X11,EUR,,2022,3,0_4,
"United Kingdom, Northern Ireland",X11,EUR,,2022,2,0_4,
"United Kingdom, Northern Ireland",X11,EUR,,2022,1,0_4,
"United Kingdom, Northern Ireland",X11,EUR,,2022,4,0_4,
"United Kingdom, Northern Ireland",X11,EUR,,2022,6,0_4,
"United Kingdom, Northern Ireland",X11,EUR,,2022,10,65+,
"United Kingdom, Northern Ireland",X11,EUR,,2022,11,65+,
"United Kingdom, Northern Ireland",X11,EUR,,2022,12,0_4,
"United Kingdom, Northern Ireland",X11,EUR,,2022,12,5_14,
"United Kingdom, Northern Ireland",X11,EUR,,2022,1,5_14,
"United Kingdom, Northern Ireland",X11,EUR,,2022,1,65+,
"United Kingdom, Northern Ireland",X11,EUR,,2022,2,5_14,
"United Kingdom, Northern Ireland",X11,EUR,,2022,3,5_14,
"United Kingdom, Northern Ireland",X11,EUR,,2022,3,65+,
"United Kingdom, Northern Ireland",X11,EUR,,2022,4,5_14,
"United Kingdom, Northern Ireland",X11,EUR,,2022,4,65+,
"United Kingdom, Northern Ireland",X11,EUR,,2022,12,15_64,
"United Kingdom, Northern Ireland",X11,EUR,,2022,2,65+,
"United Kingdom, Northern Ireland",X11,EUR,,2022,6,65+,
"United Kingdom, Northern Ireland",X11,EUR,,2022,6,5_14,
"United Kingdom, Northern Ireland",X11,EUR,,2022,10,0_4,
"United Kingdom, Northern Ireland",X11,EUR,,2022,11,0_4,
"United Kingdom, Northern Ireland",X11,EUR,,2022,5,5_14,
"United Kingdom, Northern Ireland",X11,EUR,,2022,5,65+,
"United Kingdom, Northern Ireland",X11,EUR,,2022,3,15_64,
"United Kingdom, Northern Ireland",X11,EUR,,2022,2,15_64,
"United Kingdom, Northern Ireland",X11,EUR,,2022,1,15_64,
"United Kingdom, Northern Ireland",X11,EUR,,2022,5,0_4,
"United Kingdom, Northern Ireland",X11,EUR,,2022,4,15_64,
"United Kingdom, Scotland",X12,EUR,,2022,1,5_14,
"United Kingdom, Scotland",X12,EUR,,2022,2,5_14,
"United Kingdom, Scotland",X12,EUR,,2022,3,5_14,
"United Kingdom, Scotland",X12,EUR,,2022,4,5_14,
"United Kingdom, Scotland",X12,EUR,,2022,7,15_64,
"United Kingdom, Scotland",X12,EUR,,2022,3,65+,
"United Kingdom, Scotland",X12,EUR,,2022,4,65+,
"United Kingdom, Scotland",X12,EUR,,2022,8,15_64,
"United Kingdom, Scotland",X12,EUR,,2022,9,15_64,
"United Kingdom, Scotland",X12,EUR,,2022,11,0_4,
"United Kingdom, Scotland",X12,EUR,,2022,10,0_4,
"United Kingdom, Scotland",X12,EUR,,2022,2,65+,
"United Kingdom, Scotland",X12,EUR,,2022,1,65+,
"United Kingdom, Scotland",X12,EUR,,2022,5,5_14,
"United Kingdom, Scotland",X12,EUR,,2022,6,15_64,
"United Kingdom, Scotland",X12,EUR,,2022,6,5_14,
"United Kingdom, Scotland",X12,EUR,,2022,5,15_64,
"United Kingdom, Scotland",X12,EUR,,2022,1,0_4,
"United Kingdom, Scotland",X12,EUR,,2022,2,0_4,
"United Kingdom, Scotland",X12,EUR,,2022,3,0_4,
"United Kingdom, Scotland",X12,EUR,,2022,6,65+,
"United Kingdom, Scotland",X12,EUR,,2022,12,0_4,
"United Kingdom, Scotland",X12,EUR,,2022,12,5_14,
"United Kingdom, Scotland",X12,EUR,,2022,12,65+,
"United Kingdom, Scotland",X12,EUR,,2022,5,0_4,
"United Kingdom, Scotland",X12,EUR,,2022,9,65+,
"United Kingdom, Scotland",X12,EUR,,2022,10,5_14,
"United Kingdom, Scotland",X12,EUR,,2022,11,5_14,
"United Kingdom, Scotland",X12,EUR,,2022,12,15_64,
"United Kingdom, Scotland",X12,EUR,,2022,6,0_4,
"United Kingdom, Scotland",X12,EUR,,2022,7,65+,
"United Kingdom, Scotland",X12,EUR,,2022,8,65+,
"United Kingdom, Scotland",X12,EUR,,2022,5,65+,
"United Kingdom, Scotland",X12,EUR,,2022,10,15_64,
"United Kingdom, Scotland",X12,EUR,,2022,11,15_64,
"United Kingdom, Scotland",X12,EUR,,2022,4,0_4,
"United Kingdom, Scotland",X12,EUR,,2022,7,0_4,
"United Kingdom, Scotland",X12,EUR,,2022,1,15_64,
"United Kingdom, Scotland",X12,EUR,,2022,2,15_64,
"United Kingdom, Scotland",X12,EUR,,2022,3,15_64,
"United Kingdom, Scotland",X12,EUR,,2022,4,15_64,
"United Kingdom, Scotland",X12,EUR,,2022,8,5_14,
"United Kingdom, Scotland",X12,EUR,,2022,9,0_4,
"United Kingdom, Scotland",X12,EUR,,2022,9,5_14,
"United Kingdom, Scotland",X12,EUR,,2022,7,5_14,
"United Kingdom, Scotland",X12,EUR,,2022,8,0_4,
"United Kingdom, Scotland",X12,EUR,,2022,10,65+,
"United Kingdom, Scotland",X12,EUR,,2022,11,65+,
"United Kingdom, Wales",X10,EUR,,2022,6,15_64,
"United Kingdom, Wales",X10,EUR,,2022,1,5_14,
"United Kingdom, Wales",X10,EUR,,2022,2,5_14,
"United Kingdom, Wales",X10,EUR,,2022,3,5_14,
"United Kingdom, Wales",X10,EUR,,2022,4,5_14,
"United Kingdom, Wales",X10,EUR,,2022,5,15_64,
"United Kingdom, Wales",X10,EUR,,2022,5,65+,
"United Kingdom, Wales",X10,EUR,,2022,6,0_4,
"United Kingdom, Wales",X10,EUR,,2022,6,65+,
"United Kingdom, Wales",X10,EUR,,2022,10,5_14,
"United Kingdom, Wales",X10,EUR,,2022,11,5_14,
"United Kingdom, Wales",X10,EUR,,2022,12,65+,
"United Kingdom, Wales",X10,EUR,,2022,1,15_64,
"United Kingdom, Wales",X10,EUR,,2022,3,15_64,
"United Kingdom, Wales",X10,EUR,,2022,10,65+,
"United Kingdom, Wales",X10,EUR,,2022,5,0_4,
"United Kingdom, Wales",X10,EUR,,2022,1,0_4,
"United Kingdom, Wales",X10,EUR,,2022,3,0_4,
"United Kingdom, Wales",X10,EUR,,2022,4,0_4,
"United Kingdom, Wales",X10,EUR,,2022,2,0_4,
"United Kingdom, Wales",X10,EUR,,2022,7,65+,
"United Kingdom, Wales",X10,EUR,,2022,8,65+,
"United Kingdom, Wales",X10,EUR,,2022,9,65+,
"United Kingdom, Wales",X10,EUR,,2022,11,0_4,
"United Kingdom, Wales",X10,EUR,,2022,10,0_4,
"United Kingdom, Wales",X10,EUR,,2022,1,65+,
"United Kingdom, Wales",X10,EUR,,2022,2,65+,
"United Kingdom, Wales",X10,EUR,,2022,3,65+,
"United Kingdom, Wales",X10,EUR,,2022,4,65+,
"United Kingdom, Wales",X10,EUR,,2022,7,0_4,
"United Kingdom, Wales",X10,EUR,,2022,7,5_14,
"United Kingdom, Wales",X10,EUR,,2022,8,0_4,
"United Kingdom, Wales",X10,EUR,,2022,8,5_14,
"United Kingdom, Wales",X10,EUR,,2022,9,0_4,
